Year,Month,Longitude,Latitude,SST_Celsius,Population
2012.0,1.0,-88.5609,-56.8238,10.4,2269
2010.0,6.0,-105.15698,64.02414,9.8,18406
2010.0,2.0,-72.81632584,29.883329,15.8,279668
2017.0,5.0,-52.4804,13.159,25.1,89201
2019.0,8.0,58.140109883,-80.297418876,3.0,2269
2011.0,10.0,-21.9433798878,-83.4694626598,6.0,2269
2021.0,7.0,-164.65187,-13.22141,19.6,48526
2013.0,3.0,-153.3389,44.2107,10.3,30661
2016.0,9.0,86.63098,-4.83943,23.0,599821
2021.0,8.0,-76.9581,29.4976,23.8,279668
2017.0,7.0,-125.4802875,-69.1638189,2.8,2269
2020.0,9.0,-157.9519332075,29.9605660746,21.5,30661
2012.0,12.0,-4.9155,-27.8012,22.6,603
2019.0,4.0,146.241169834,43.393095178,17.8,37468302
2011.0,7.0,69.1809217268,37.9810911575,21.3,872653
2018.0,10.0,3.948263,41.339132,15.7,22614
2018.0,11.0,-52.74169,3.947151,27.8,57506
2010.0,6.0,-17.2614545162,27.8527221786,19.6,232388
2014.0,1.0,64.231997,84.521396,-1.0,1279096
2019.0,10.0,101.60896898,56.41457988,9.2,1520381
2015.0,3.0,67.586437951,-89.9286469313,10.5,2269
2021.0,9.0,-30.43453144,24.13934949,25.3,167504
2018.0,4.0,135.564503,82.526208,3.1,216364
2015.0,3.0,-27.281345,-62.799288,13.6,2269
2016.0,5.0,44.08211,43.84917,14.8,1077333
2014.0,3.0,-2.5587,34.882,12.3,34733
2016.0,7.0,-158.22309306,81.07106238,6.2,18406
2010.0,1.0,159.03273,-60.86573,15.2,411346
2016.0,9.0,-2.43416194,-79.02896947,4.5,2269
2011.0,7.0,-170.58363,35.43354,20.0,30661
2013.0,2.0,-33.586087,-60.595412,14.7,2269
2010.0,3.0,73.4928,-3.5287,30.3,176851
2021.0,3.0,135.766310503,53.119284818,16.3,3037862
2015.0,3.0,-1.0307346072,83.8964266311,-2.0,216364
2021.0,8.0,123.91418,-28.68033,17.3,281135
2016.0,7.0,36.4664307,-24.6769543,17.0,1101771
2019.0,10.0,-87.0003565,31.8919766,21.8,2136468
2011.0,3.0,-159.57791377,2.797755663,22.6,0
2012.0,6.0,-10.7269,-13.79992,22.8,603
2010.0,3.0,131.749899224,33.575492937,16.3,9963497
2018.0,7.0,58.93338,61.63338,8.7,12409738
2018.0,11.0,-18.0117465,82.68970412,1.1,216364
2021.0,3.0,-167.16897,65.77604,3.7,18406
2014.0,9.0,21.1032,5.3432,28.0,850946
2015.0,5.0,134.223132,-9.025594,27.3,281135
2012.0,6.0,31.19830943,-23.83232332,18.8,1101771
2021.0,9.0,-81.6075575,18.3809991,25.1,34875
2014.0,5.0,-97.76627431,-76.72779537,6.0,2269
2017.0,4.0,150.3533585,-29.29876576,23.3,447692
2020.0,11.0,71.7956,80.9432,3.7,1279096
2012.0,1.0,152.714883,-4.079893,32.0,366862
2021.0,2.0,167.8176053567,-64.6742310764,14.5,411346
2014.0,4.0,110.77622918,-47.20074334,17.9,447692
2012.0,9.0,-168.5182885124,87.3598011154,4.4,18406
2018.0,9.0,-155.49664,49.40154,15.8,37468302
2021.0,10.0,-19.6915,-16.4275,22.2,603
2020.0,9.0,72.857228747,64.261491958,8.7,1068113
2010.0,8.0,-65.772878,-10.081958,20.0,1814087
2013.0,5.0,-18.81764,79.05607,2.3,216364
2019.0,12.0,-124.1012,24.5868,14.5,21580827
2015.0,9.0,175.48985,51.31804,23.3,37468302
2016.0,1.0,-77.8301,-10.6036,24.2,10390607
2011.0,11.0,145.627737,-84.740804,9.0,2269
2011.0,7.0,166.0328,14.5835,29.0,30661
2013.0,11.0,-71.87814096,5.40672764,25.5,10574409
2019.0,10.0,73.76121553,49.98658654,19.8,1068113
2016.0,5.0,-21.8815307,-79.4342551,8.0,2269
2019.0,3.0,-2.34931734,46.44562603,8.7,34386
2013.0,5.0,130.18442,-66.52366,9.9,447692
2016.0,11.0,170.11159,-19.65786,24.0,52690
2014.0,1.0,-15.4824862,22.1223141,15.9,1205414
2018.0,10.0,112.9815153684,18.7352523317,26.3,632418
2010.0,1.0,-125.1214012951,31.2552304947,11.2,21580827
2015.0,5.0,106.47,-89.7554,9.0,2269
2010.0,11.0,120.1780580738,41.9515164011,19.8,19617963
2013.0,11.0,-35.93559,-53.47956,13.1,2269
2021.0,2.0,119.313295,86.459748,0.2,216364
2018.0,10.0,34.7029623274,-70.0746022555,5.0,4430367
2021.0,7.0,-114.76650233,-70.83522103,2.5,2269
2012.0,10.0,87.99545,-86.0816,5.0,2269
2010.0,5.0,-53.12,-71.19379,8.0,2269
2012.0,2.0,52.6616,-65.3859,12.5,4430367
2011.0,3.0,-92.6834,-47.5265,16.1,6680371
2021.0,5.0,172.489497,78.81371,6.3,18406
2010.0,2.0,54.390626079,70.311587359,1.2,1279096
2020.0,12.0,157.499545,-13.501903,27.8,81801
2018.0,11.0,-21.3831651,6.5866065,26.9,558399
2010.0,11.0,-33.2088909307,23.3983107071,22.1,167504
2015.0,5.0,-55.4784658753,85.2763318275,3.5,18406
2018.0,1.0,-113.7323,22.5433,13.6,21580827
2021.0,7.0,21.8376791562,43.1357416001,18.6,584208
2016.0,3.0,73.6366872,51.1331269,14.3,1068113
2019.0,1.0,22.10515,32.83266,14.6,3155600
2017.0,5.0,-76.120461,69.694909,6.0,18406
2015.0,9.0,140.6234,62.984,10.7,1520381
2012.0,11.0,82.41576,-60.98573,9.7,147209
2018.0,8.0,-128.363825509,-74.5186129141,2.0,2269
2012.0,3.0,-41.64,-84.6387,11.5,2269
2015.0,3.0,-35.88144671,17.17728968,20.4,167504
2011.0,7.0,72.5884293,56.9635592,8.7,1068113
2017.0,5.0,134.13561,-64.85244,10.5,447692
2021.0,5.0,-129.26871057,28.49632397,15.6,21580827
2020.0,6.0,-88.971856019,-76.584626136,1.0,2269
2012.0,4.0,4.544661678,38.791692195,12.0,2693542
2017.0,10.0,114.7127409,45.0624725,21.8,19617963
2016.0,11.0,143.493007,-39.558906,18.0,447692
2010.0,4.0,162.60144,0.88573,27.7,11312
2012.0,2.0,-175.322054,-0.694435,30.7,7042
2016.0,12.0,172.30245898,75.25872935,5.2,18406
2018.0,6.0,-6.00053836,3.39346923,27.1,4920776
2010.0,8.0,-151.3831192,58.1873808,13.6,18406
2018.0,9.0,-124.2093195,30.54316706,18.2,21580827
2021.0,11.0,-15.03095,-2.84455,28.1,1418300
2014.0,10.0,58.35847,11.94003,26.4,1446563
2015.0,10.0,11.21461,28.11023,19.6,1157746
2018.0,7.0,72.6391048,-34.1178597,14.3,149365
2015.0,11.0,106.2066295045,-27.650933604,21.6,10516927
2019.0,12.0,122.2704114375,-79.9104548777,11.0,411346
2018.0,6.0,2.23588,86.1744,2.2,216364
2011.0,8.0,-141.0117379259,22.1532663346,24.4,21580827
2013.0,9.0,30.3058519,62.4146502,16.5,1279096
2018.0,3.0,24.554160128,70.020393146,1.7,1279096
2020.0,1.0,60.1506317,51.7240272,14.3,1068113
2012.0,9.0,-100.588467273,-3.711139425,22.3,1106698
2011.0,3.0,10.510185865,33.128555402,15.6,1157746
2018.0,2.0,51.0912,73.7775,1.2,1279096
2012.0,3.0,32.887675,64.2715683,1.7,1279096
2016.0,10.0,-4.833189,8.136077,25.6,4920776
2021.0,6.0,84.49309602,-22.17786776,19.4,149365
2016.0,3.0,166.154382,89.9431523,-0.5,18406
2018.0,11.0,-88.17883837,84.43639011,1.8,18406
2020.0,10.0,-90.050349239,-56.735864429,4.9,2269
2018.0,9.0,169.0788686,-42.0239592,13.9,411346
2013.0,1.0,-133.87787,-26.12211,22.7,136005
2018.0,4.0,-118.5029,-59.5515,11.0,2269
2013.0,6.0,110.3817169,85.08262659,6.5,216364
2018.0,1.0,-86.9809,88.3946,-2.0,18406
2016.0,2.0,-115.28628,-60.73624,12.7,2269
2020.0,12.0,88.85362,-74.522,9.0,447692
2019.0,5.0,131.66708,1.86791,29.4,11410
2017.0,8.0,-170.95604099,3.52577309,29.8,0
2018.0,12.0,139.814686,58.096666,5.2,3037862
2018.0,4.0,51.35459473,-23.71611682,22.8,147209
2015.0,2.0,34.7070057,-44.5804574,18.5,201851
2013.0,4.0,-164.68000366,-88.25407502,8.0,2269
2021.0,12.0,115.1984199928,49.607817819,17.8,1520381
2012.0,4.0,7.0968637786,35.8315466803,13.8,2290777
2013.0,6.0,-10.678885,71.674682,6.4,216364
2013.0,2.0,121.0260988,65.4989589,3.2,1520381
2017.0,1.0,-143.4992,-16.5067,25.4,136005
2013.0,12.0,175.0714124,89.6191895,1.0,18406
2012.0,9.0,-52.024285,86.043892,6.7,18406
2011.0,9.0,-135.1772426,-60.2965581,5.5,411346
2015.0,6.0,-160.893,59.2276,11.3,37468302
2012.0,5.0,142.465,82.8884,5.1,18406
2019.0,9.0,-167.7751718032,41.0236217853,18.2,30661
2015.0,1.0,-7.3524814363,-78.2670207391,11.5,2269
2019.0,10.0,57.1561,-32.1678,16.4,147209
2014.0,5.0,-159.4689008599,34.5586359736,16.5,30661
2020.0,3.0,152.12308,-88.1567,12.5,2269
2017.0,6.0,50.8163721035,89.5223202438,3.0,216364
2014.0,5.0,92.48034983,-64.27864782,8.8,447692
2010.0,11.0,58.137501,-31.697018,18.4,147209
2014.0,11.0,-15.5131230519,77.9690668123,2.6,216364
2010.0,4.0,-152.81236,42.522771,12.1,30661
2015.0,12.0,4.90245,-30.93087,21.7,4430367
2010.0,1.0,3.93159,-75.85978,11.5,2269
2021.0,5.0,170.581622,10.750798,26.7,30661
2016.0,12.0,94.3032,-27.8023,21.6,10516927
2014.0,8.0,152.57242728,-80.41701886,5.0,411346
2018.0,7.0,-110.6224364,40.8168867,15.2,21580827
2020.0,5.0,-30.50589,62.63389,10.1,216364
2020.0,1.0,-15.563232,37.384387,11.4,2927316
2011.0,5.0,-146.7747219724,32.5067789432,17.1,21580827
2014.0,5.0,-96.308,-16.2041,22.2,10390607
2014.0,12.0,140.0091,-42.7637,19.1,447692
2021.0,11.0,145.676265,30.2869758,21.0,37468302
2014.0,7.0,93.22607,72.64464,8.7,1068113
2010.0,10.0,-47.787,-15.116,22.5,4469585
2010.0,7.0,18.7522158,18.8460175,23.8,1322679
2013.0,7.0,80.3297465,-59.3516758,6.8,147209
2012.0,5.0,-175.305331,-46.553039,12.9,411346
2010.0,11.0,15.7877185,-36.5850245,14.9,4430367
2010.0,4.0,133.917877,-32.444094,22.4,447692
2011.0,1.0,26.99073,-18.9611,25.5,2523844
2014.0,2.0,-34.263341,-63.276688,14.1,2269
2017.0,11.0,19.90608471,84.22430265,3.8,216364
2018.0,7.0,-5.0778389,-76.0776724,4.5,2269
2011.0,3.0,-103.180923,-1.133498,30.2,2851104
2012.0,3.0,178.447815,-85.381259,12.5,2269
2014.0,2.0,136.3382,64.0994,3.2,1520381
2018.0,3.0,18.3526913993,31.0397439648,16.2,1157746
2012.0,9.0,69.009027,-7.00164,22.4,176851
2017.0,12.0,-152.895946589,-30.614368491,19.7,13067
2014.0,3.0,149.539683,-33.678584,23.3,447692
2010.0,2.0,157.68116,32.44231,16.4,37468302
2016.0,9.0,-31.6777,-72.3656,4.5,2269
2017.0,7.0,104.239122,58.253486,10.7,1520381
2013.0,6.0,64.0363488196,74.9208871703,7.2,1279096
2010.0,3.0,137.9977,32.0397,16.9,37468302
2020.0,3.0,84.2942,18.1897,19.1,19578421
2014.0,2.0,-8.724913426,15.042585207,17.5,2446749
2010.0,10.0,-53.3024,-12.023,23.4,4469585
2014.0,5.0,-106.3999,-62.6262,8.1,2269
2016.0,4.0,141.4811,6.8597,25.9,11410
2015.0,5.0,119.668518179,-36.777561128,18.9,447692
2015.0,6.0,-178.0035152746,29.841712246,20.0,30661
2013.0,7.0,31.038192614,41.718903724,18.9,4919074
2011.0,2.0,-55.13991,-35.42057,22.5,1736989
2021.0,7.0,166.276301245,-27.8083460679,18.1,197787
2018.0,12.0,-168.3004,56.1834,8.2,37468302
2018.0,12.0,-92.287151013,-81.464484937,8.0,2269
2011.0,3.0,-66.593454,12.366818,19.9,11313
2018.0,10.0,150.01279301,87.88348946,5.6,18406
2020.0,11.0,-96.963944,52.856541,9.0,1363159
2016.0,1.0,107.1950738599,83.8726557947,1.3,1279096
2010.0,10.0,142.9907,24.7155,24.5,50568
2020.0,6.0,75.1226765811,-73.8924577893,5.0,4430367
2018.0,12.0,-106.431591127,40.150656375,10.0,21580827
2021.0,8.0,-87.197764,16.359968,26.2,22964
2021.0,1.0,25.8927715,-63.7266375,12.3,4430367
2015.0,1.0,10.3619328,27.5321929,14.1,1157746
2015.0,5.0,174.0087,58.5648,7.2,37468302
2021.0,12.0,-118.218428,71.411576,0.7,18406
2010.0,5.0,-104.8233788499,17.8684282166,21.6,21580827
2018.0,6.0,151.20710946,15.42305763,27.5,50568
2010.0,3.0,-144.88451913,16.62165869,18.4,136005
2015.0,1.0,109.3461204,35.1376815,16.3,19617963
2018.0,9.0,132.5899569,58.1692726,10.7,1520381
2014.0,3.0,-78.3399772,4.5720137,22.0,10574409
2021.0,1.0,161.232981609,5.923733067,24.7,6996
2013.0,3.0,-144.9023175107,-40.1864859852,18.5,13067
2020.0,10.0,-83.95464,59.99045,11.0,1363159
2012.0,2.0,-62.274775,36.227577,15.8,10073
2019.0,1.0,158.8270637,77.25289227,3.4,1520381
2019.0,11.0,-94.8117,-25.0951,19.5,10390607
2018.0,10.0,-8.753871656,3.201130368,27.1,1418300
2015.0,9.0,5.90320149,50.44911442,14.5,119752
2012.0,1.0,-146.3676,-55.2461,14.0,411346
2016.0,7.0,132.7522779,-19.2499306,20.8,281135
2015.0,1.0,-56.4173,-71.0304,11.5,2269
2017.0,12.0,-56.02441107,-1.56304412,30.4,239457
2018.0,7.0,91.7311848,21.1249037,25.2,19578421
2017.0,4.0,-95.47588,-51.01784,13.7,2269
2016.0,11.0,100.1485069312,73.0576589112,7.2,1068113
2016.0,3.0,-146.7396,54.9804,7.0,18406
2015.0,4.0,117.6722095,-9.1199814,29.3,281135
2020.0,4.0,96.513113,85.048578,0.5,216364
2020.0,6.0,-66.64374,37.98159,21.8,10073
2017.0,10.0,-30.1458494285,-56.9965630382,9.9,2269
2012.0,9.0,136.28184,-68.75861,5.8,411346
2017.0,7.0,79.989429,-54.55517,8.0,149365
2010.0,6.0,-111.575726,25.253569,18.8,21580827
2015.0,11.0,-47.550492,65.446228,9.5,18406
2016.0,1.0,32.4840103,72.1720485,1.7,1279096
2015.0,4.0,-164.73344,89.65506,-2.0,18406
2021.0,7.0,-132.65580166,-75.89835309,2.5,2269
2010.0,10.0,-152.57853,80.86707,4.7,18406
2018.0,6.0,-164.2058,27.3764,20.9,30661
2021.0,3.0,-80.094,-46.4144,13.7,6680371
2013.0,9.0,77.727094,45.170433,21.3,996319
2017.0,11.0,42.8340827,75.833933,5.2,1279096
2020.0,8.0,-86.5629,-54.2791,3.8,2269
2018.0,11.0,179.46892216,-6.37395775,28.2,7042
2012.0,2.0,85.08062843,8.66248319,21.3,599821
2014.0,11.0,27.26876,-0.05892,28.0,1057836
2014.0,10.0,-119.495506,15.258281,21.5,21580827
2012.0,8.0,10.30751394,67.62996296,7.2,1012225
2011.0,2.0,83.89842098,-50.4187438,17.0,149365
2019.0,10.0,-42.3763,-88.5401,6.0,2269
2012.0,5.0,24.848,-10.7641,22.0,2523844
2012.0,9.0,-145.3784187,-30.19859855,14.5,136005
2017.0,3.0,-111.7608682,-65.8467867,10.7,2269
2010.0,11.0,-43.420282846,-47.686170264,14.6,2269
2016.0,1.0,-41.6772997,-1.027701,32.0,57506
2017.0,9.0,29.125270863,44.945282409,18.0,509707
2017.0,8.0,5.0527,14.0977,25.8,1213781
2020.0,8.0,101.17944333,21.26034061,27.7,664754
2017.0,12.0,-41.36367,82.01853,2.4,18406
2015.0,4.0,138.9642143344,-25.225501341,24.5,447692
2018.0,10.0,-156.7943734774,31.0965426568,19.7,30661
2015.0,1.0,-93.5027,56.7674,5.5,1363159
2016.0,12.0,-25.79128,72.262952,5.4,216364
2010.0,11.0,108.7847894,-74.0204102,9.0,447692
2014.0,4.0,178.49708726,-33.97428518,21.8,411346
2019.0,4.0,-34.8802786056,30.0027594817,18.0,167504
2014.0,4.0,35.0275663,-3.1038169,29.1,4385853
2017.0,7.0,177.59215052,58.3216971,10.7,37468302
2010.0,3.0,45.68018646,63.447385463,1.7,12409738
2012.0,12.0,-18.6298194602,76.3370814936,1.2,216364
2014.0,10.0,68.68918873,-80.21354113,5.0,2269
2014.0,3.0,-62.02026,-17.36546,25.4,1814087
2021.0,8.0,85.5920877,-43.1056551,11.1,149365
2019.0,2.0,115.3122959,36.8542084,15.8,19617963
2014.0,7.0,-84.5795211,57.6668155,12.5,1363159
2014.0,3.0,82.45061387,-68.22877112,11.1,447692
2014.0,7.0,-4.403935,-76.299316,4.5,2269
2015.0,6.0,-118.73504,3.35642,25.1,21580827
2013.0,8.0,176.9898427,-51.9160297,10.4,411346
2016.0,7.0,156.6414078,-4.2645596,25.3,81801
2020.0,6.0,-138.4027333219,38.1318280621,17.6,21580827
2016.0,3.0,167.1911,3.501,25.3,11312
2011.0,5.0,149.0967,61.1314,7.2,37468302
2020.0,1.0,131.5053315,54.85702632,16.3,3037862
2021.0,4.0,24.08137,-57.20773,12.9,4430367
2015.0,4.0,46.102714158,-87.433172922,9.0,2269
2010.0,7.0,-24.66039,-72.27091,4.5,2269
2014.0,3.0,-98.4717,61.4788,5.2,1363159
2011.0,12.0,-1.21945045,-53.80380792,14.8,4430367
2016.0,7.0,104.713629,-80.906068,5.5,411346
2019.0,9.0,-49.39877463,-37.13963328,14.4,1736989
2013.0,9.0,2.8612153431,28.3498396732,21.1,2693542
2015.0,12.0,-60.4926333,55.1720869,9.0,5723
2014.0,8.0,166.0086978504,14.9544519538,29.5,30661
2014.0,12.0,-116.0458524,-50.4860322,14.0,2269
2013.0,3.0,149.6455709,10.2714581,23.5,146905
2017.0,12.0,16.664704315,23.248303249,17.1,1157746
2021.0,7.0,-93.8864,47.6186,12.5,1363159
2020.0,12.0,-151.1024715445,-25.1750087427,21.5,136005
2021.0,12.0,144.73567166,-16.91184104,26.9,366862
2013.0,12.0,137.1073,9.9732,25.0,11410
2017.0,8.0,43.207941161,37.09285939,21.8,1080324
2014.0,4.0,-65.42316,70.84561,3.7,18406
2017.0,2.0,-43.2838243479,58.21269072,7.6,18406
2019.0,11.0,165.1092086,1.6521922,29.4,11312
2016.0,7.0,-148.14761814,-0.47924905,30.5,136005
2014.0,8.0,9.77976833,-73.564886991,1.0,2269
2016.0,4.0,53.0290648,-15.3572721,25.5,147209
2015.0,4.0,-143.21405,64.20013,5.8,18406
2010.0,3.0,101.6725228,-27.5653599,25.1,10516927
2021.0,6.0,-10.051493505,-74.459332615,6.0,2269
2018.0,11.0,120.9513,9.36779,27.3,13482468
2010.0,9.0,-46.297989393,78.262102737,9.1,18406
2016.0,11.0,-141.994851,66.479721,7.2,18406
2012.0,6.0,98.35997078,23.59990196,22.8,500218
2019.0,7.0,111.4566,-50.4744,11.5,447692
2020.0,4.0,-15.01651249,-72.44679624,10.0,2269
2019.0,11.0,-57.78401938,49.91987161,14.0,5723
2021.0,7.0,19.46009,35.34028,22.3,212768
2013.0,11.0,-156.7946351,-76.6706468,6.0,411346
2021.0,2.0,38.546393,-38.718114,20.3,201851
2010.0,10.0,-58.58988,37.51442,19.6,10073
2011.0,1.0,69.689257717,-14.467993423,27.3,149365
2020.0,6.0,-127.934707215,-52.320222925,9.4,136005
2015.0,1.0,-149.06534,67.33919,3.4,18406
2012.0,6.0,-69.764796,-18.146805,16.6,1814087
2016.0,12.0,53.9916,-52.7218,14.1,201851
2019.0,2.0,23.346769,-7.184182,26.0,898968
2014.0,3.0,144.7273,-88.8691,12.5,2269
2017.0,3.0,40.13431,-49.27803,16.8,201851
2017.0,8.0,104.19602116,26.90433485,25.9,4282738
2010.0,6.0,16.28968513,36.50693775,20.8,212768
2010.0,1.0,136.612629,-78.733902,12.5,411346
2016.0,11.0,93.27929981,-8.595398039,25.3,10516927
2014.0,7.0,9.1399,63.3998,6.7,1012225
2018.0,6.0,-125.7966,25.2115,18.5,21580827
2011.0,5.0,-96.293010021,67.419826837,6.9,18406
2021.0,12.0,-128.0625457351,61.4119029051,3.7,18406
2016.0,12.0,76.951374,21.460966,19.7,28513682
2021.0,5.0,-177.423507851,9.345767208,24.3,30661
2018.0,6.0,-151.873267,-2.44311,24.4,136005
2017.0,2.0,118.939320232,-46.9130148569,19.9,447692
2019.0,11.0,-54.519861,18.008448,23.6,89201
2016.0,12.0,142.25836493,52.74764841,17.8,37468302
2019.0,6.0,0.5625,-43.1212,14.1,4430367
2020.0,12.0,139.4397,-6.9163,29.9,366862
2011.0,4.0,93.0772192663,86.7254608087,-0.1,216364
2012.0,5.0,-58.3435,79.4468,5.3,18406
2010.0,11.0,-22.206282563,47.402023687,14.9,1201426
2016.0,9.0,134.5414345,-40.4704158,14.5,447692
2019.0,8.0,-97.3489,63.6393,11.8,18406
2019.0,10.0,-167.0989425,-14.1214445,20.8,48526
2019.0,12.0,6.1454221,-68.54669792,10.3,2269
2013.0,4.0,177.16693,21.48418,21.7,30661
2016.0,9.0,151.8479,42.31697,23.3,37468302
2014.0,12.0,-170.571308226,-32.158881489,19.4,22904
2018.0,9.0,-149.31834075,62.82659768,11.6,18406
2017.0,10.0,99.3793711,71.5413514,7.2,1520381
2021.0,6.0,-151.71572,65.33923,9.5,18406
2012.0,10.0,134.876059,66.135257,9.2,1520381
2012.0,2.0,78.442713,-1.031598,31.7,176851
2015.0,5.0,32.9285985,-76.37872972,7.0,2269
2013.0,5.0,-0.925425236,-32.516547234,19.1,4430367
2020.0,7.0,-13.387552441,76.918674608,6.4,216364
2010.0,7.0,-69.8908463,54.2367104,12.5,1363159
2013.0,4.0,120.347376,63.324002,5.2,1520381
2021.0,5.0,58.971671,-64.570625,8.5,4430367
2020.0,12.0,-79.878809,-8.761794,23.3,10390607
2011.0,4.0,-133.5699515651,-43.5017802162,15.8,136005
2019.0,8.0,-41.44475,-89.9539,4.0,2269
2019.0,6.0,176.7756352,59.7487746,9.2,37468302
2014.0,10.0,110.2104,-10.089,25.0,10516927
2014.0,3.0,-52.0251903624,27.0022341919,18.3,10073
2015.0,1.0,10.0255,86.5435,-2.0,216364
2019.0,9.0,-29.389425,-20.705736,19.2,4469585
2014.0,9.0,30.26091,19.07996,25.8,5534079
2014.0,5.0,-166.856818545,62.244147192,8.4,37468302
2015.0,5.0,-77.424179757,55.669413319,9.0,1363159
2013.0,1.0,-68.7694,39.6525,16.3,5206593
2016.0,10.0,160.9446,4.8763,30.5,6996
2016.0,6.0,31.859519522,78.658498221,6.3,1279096
2019.0,6.0,-178.7209,37.8571,17.6,30661
2015.0,10.0,3.52450208,61.13114836,13.0,1012225
2010.0,9.0,-124.494022396,84.668370035,2.0,18406
2013.0,9.0,-126.341631,74.537349,5.0,18406
2012.0,9.0,101.68188,-48.909007,11.8,447692
2012.0,10.0,62.7171,30.3288,21.0,4011770
2012.0,6.0,133.93117,-18.491,22.6,281135
2017.0,12.0,177.730169,-51.3576242,16.7,411346
2019.0,7.0,4.28705879,-46.50338474,11.4,4430367
2019.0,7.0,-30.6781936924,29.1858189478,23.8,232388
2016.0,11.0,42.623049,68.041187,5.2,1279096
2015.0,6.0,-34.740235,-27.36089,18.9,4469585
2018.0,1.0,-11.55019244,68.235194,2.1,216364
2017.0,6.0,-166.881686,-1.6356,24.4,0
2011.0,9.0,-11.83184,-77.81198,4.5,2269
2010.0,10.0,86.7394428,-54.5331078,9.5,149365
2015.0,5.0,-138.971,-31.7721,17.4,136005
2014.0,2.0,-155.2719861,45.824384,9.2,30661
2017.0,9.0,175.381422268,-24.071410669,19.3,178339
2017.0,9.0,-43.8243878,-50.7124208,10.2,2269
2020.0,2.0,-139.7982779618,26.2036062177,15.2,21580827
2016.0,4.0,-88.5361,-24.1543,18.8,10390607
2015.0,7.0,-95.610756,41.252014,23.3,5206593
2013.0,12.0,-12.963972,-50.098426,16.0,2269
2018.0,6.0,104.93561032,50.84768181,21.8,1520381
2014.0,4.0,-111.214,42.2223,9.4,21580827
2020.0,9.0,162.991593486,80.583331707,9.2,18406
2021.0,7.0,119.82582,76.03306,10.7,1520381
2011.0,9.0,175.15593,85.806516,7.7,18406
2013.0,10.0,108.64250902,-88.94881727,7.0,2269
2015.0,12.0,-133.6455744,86.6755735,-1.1,18406
2017.0,3.0,23.59881998,6.23368207,20.7,850946
2014.0,11.0,155.2439775,-38.1279002,18.6,447692
2012.0,11.0,-12.133966983,25.13441824,18.5,232388
2017.0,4.0,32.8942,61.4599,11.0,1279096
2021.0,1.0,93.030186,-13.597519,27.3,10516927
2019.0,3.0,-93.2948985,-79.2962592,9.5,2269
2015.0,1.0,149.083115,24.089727,19.3,50568
2016.0,11.0,107.267,7.0864,27.9,1952329
2016.0,7.0,-31.0275,31.8382,22.9,232388
2013.0,3.0,42.5174456419,0.377201711,24.5,2081624
2012.0,3.0,-22.1962,30.7102,16.2,232388
2011.0,9.0,78.64156018,1.00177195,31.2,599821
2014.0,1.0,35.1112,29.8415,15.5,907062
2011.0,7.0,-25.3967550815,42.8986742575,19.6,2927316
2013.0,5.0,-106.5893,21.83559,20.4,21580827
2012.0,6.0,-88.5279755,-5.1675836,20.5,1822397
2019.0,4.0,29.818646164,33.071755732,16.1,20076002
2010.0,12.0,78.5230460217,60.4155768336,3.2,1068113
2018.0,6.0,-56.56298941,36.68203674,19.9,10073
2016.0,8.0,-29.3840726,-22.55355812,18.1,4469585
2017.0,5.0,-120.242662,-40.125757,15.0,136005
2015.0,10.0,48.8439032,-83.449348,5.0,2269
2018.0,12.0,168.09479,-2.54142,31.1,11312
2012.0,10.0,32.7005,-85.8479,5.0,2269
2021.0,10.0,-169.178852,-18.541639,19.3,727
2019.0,4.0,-129.7543679,11.9668714,18.4,21580827
2013.0,4.0,-99.883733616,-22.356659558,22.4,10390607
2019.0,9.0,114.86927718,-67.21938404,6.4,447692
2012.0,6.0,72.3646591,50.4128596,19.8,1068113
2020.0,1.0,128.9709374,27.4090809,18.4,2705791
2016.0,10.0,-55.2604,-42.0517,14.4,1736989
2018.0,5.0,89.36015,46.68345,17.8,996319
2017.0,7.0,-10.4676185,-37.774933,14.1,603
2013.0,2.0,147.570338,-68.601757,13.3,411346
2020.0,5.0,-92.1102448,0.91130423,26.7,1357745
2018.0,2.0,-138.8074539,-43.4653759,18.1,136005
2010.0,10.0,-19.3042398,-16.1222563,22.2,603
2010.0,8.0,68.3413,70.9838,9.2,1068113
2015.0,12.0,-174.4061978518,7.9394112132,22.6,30661
2016.0,11.0,-162.17238,35.64182,16.2,30661
2021.0,7.0,-142.534208279,32.848056922,20.6,21580827
2013.0,1.0,-147.368018363,-36.360543877,19.7,13067
2020.0,5.0,52.112650001,-40.609531163,15.7,147209
2011.0,2.0,-78.0924167,-59.3548145,10.3,2269
2021.0,7.0,80.8247684224,-75.6188411045,3.5,2269
2010.0,1.0,93.1972232543,49.9688228937,14.3,1520381
2011.0,2.0,21.76915,38.72722,12.0,3155600
2020.0,2.0,-37.38829,-1.27792,32.0,57506
2019.0,7.0,97.7102,20.6508,25.2,500218
2010.0,8.0,-25.077373,31.915863,23.4,232388
2017.0,5.0,-50.98237,65.32091,9.5,18406
2011.0,4.0,25.878283791,50.111849795,11.0,2956706
2015.0,3.0,91.15657,-66.56814,11.4,447692
2021.0,1.0,8.0077656,62.229059,7.5,1012225
2019.0,2.0,-86.9558,70.6261,1.7,18406
2011.0,9.0,176.4387316225,15.2515928046,29.0,30661
2015.0,5.0,-93.12933926,-40.459119496,15.0,6680371
2020.0,7.0,-167.83930566,33.096621017,20.6,30661
